Loc Type,A,B,AT,FT,Source ID,AT Grp,FT Grp,Location,Road,Dir,Estimated Volume,Observed Volume,Errors,Squared Errors,Percent Errors
SF Count,26056,26051,1.0,11.0,sfmta310,Core/CBD,Loc,GROVE ST between DIVISADERO and SCOTT,GROVE ST,E,137.44514999999998,1142.0,-1004.55485,1009130.4466585225,-87.96452276707531
SF Count,26051,26056,1.0,11.0,sfmta311,Core/CBD,Loc,GROVE ST between DIVISADERO and SCOTT,GROVE ST,W,107.95012,746.0,-638.04988,407107.6493680144,-85.52947453083111
SF Count,25957,25954,1.0,11.0,sfmta312,Core/CBD,Loc,GROVE ST between FILLMORE and WEBSTER,GROVE ST,E,668.30209,836.5,-168.19790999999998,28290.536928368092,-20.10734130304841
SF Count,25954,25957,1.0,11.0,sfmta313,Core/CBD,Loc,GROVE ST between FILLMORE and WEBSTER,GROVE ST,W,463.37066,1014.5,-551.12934,303743.54940883553,-54.325218334154755
SF Count,21495,21505,3.0,4.0,sfmta314,Urb,Col,GUTTENBERG ST between MISSION and MORSE,GUTTENBERG ST,N,71.72548,1163.5,-1091.77452,1191971.6025212302,-93.83536914482166
SF Count,24002,24005,1.0,11.0,sfmta315,Core/CBD,Loc,HAMPSHIRE ST between 19TH and 20TH,HAMPSHIRE ST,N,21.30001,1048.0,-1026.69999,1054112.8694660002,-97.96755629770993
SF Count,24005,24002,1.0,11.0,sfmta316,Core/CBD,Loc,HAMPSHIRE ST between 19TH and 20TH,HAMPSHIRE ST,S,28.33333,836.0,-807.66667,652325.4498288889,-96.61084569377991
SF Count,26357,26356,2.0,4.0,sfmta317,UrbBiz,Col,HAYES ST between CENTRAL and LYON,HAYES ST,E,1283.24763,1691.0,-407.7523699999999,166261.99524061684,-24.113091070372555
SF Count,26356,26357,2.0,4.0,sfmta318,UrbBiz,Col,HAYES ST between CENTRAL and LYON,HAYES ST,W,430.72887999999995,1091.0,-660.2711200000001,435957.9519060546,-60.51980934922091
SF Count,26041,25953,1.0,4.0,sfmta319,Core/CBD,Col,HAYES ST between FILLMORE and STEINER,HAYES ST,E,1864.33479,1732.0,132.3347900000001,17512.49664434413,7.640576789838343
SF Count,25953,26041,1.0,4.0,sfmta320,Core/CBD,Col,HAYES ST between FILLMORE and STEINER,HAYES ST,W,1165.04317,1849.0,-683.9568300000001,467796.945303649,-36.99063439697134
SF Count,22803,22799,3.0,11.0,sfmta321,Urb,Loc,HAZELWOOD AVE between BRENTWOOD and LOSPALMOS,HAZELWOOD AVE,E,2244.15777,367.0,1877.1577699999998,3523721.293471372,511.48713079019063
SF Count,22799,22803,3.0,11.0,sfmta322,Urb,Loc,HAZELWOOD AVE between BRENTWOOD and LOSPALMOS,HAZELWOOD AVE,W,1050.3062800000002,440.0,610.3062800000002,372473.7554074387,138.70597272727278
SF Count,22810,22803,3.0,11.0,sfmta323,Urb,Loc,HAZELWOOD AVE between CASITAS and LOSPALMOS,HAZELWOOD AVE,E,2263.07531,651.0,1612.0753100000002,2598786.805111597,247.63061597542247
SF Count,22803,22810,3.0,11.0,sfmta324,Urb,Loc,HAZELWOOD AVE between CASITAS and LOSPALMOS,HAZELWOOD AVE,W,1089.7157300000001,608.0,481.7157300000001,232050.044529433,79.22956085526319
SF Count,22132,22133,3.0,11.0,sfmta325,Urb,Loc,HEARST AVE between BADEN and CIRCULAR,HEARST AVE,E,1630.0366799999997,474.0,1156.0366799999997,1336420.8055054217,243.88959493670882
SF Count,22133,22132,3.0,11.0,sfmta326,Urb,Loc,HEARST AVE between BADEN and CIRCULAR,HEARST AVE,W,1729.1626099999999,240.0,1489.1626099999999,2217605.279022012,620.4844208333333
SF Count,22244,22231,3.0,11.0,sfmta327,Urb,Loc,HEARST AVE between FOERSTER and GENNESSEE,HEARST AVE,E,4.93334,365.0,-360.06666,129647.99964355561,-98.64840000000001
SF Count,22231,22244,3.0,11.0,sfmta328,Urb,Loc,HEARST AVE between FOERSTER and GENNESSEE,HEARST AVE,W,10.82039,422.0,-411.17961,169068.67167975212,-97.43592654028437
SF Count,26085,26098,2.0,11.0,sfmta329,UrbBiz,Loc,HOFFMAN AVE between 23RD and ALVARADO,HOFFMAN AVE,N,555.9577499999999,563.0,-7.042250000000081,49.59328506250114,-1.2508436944937977
SF Count,26098,26085,2.0,11.0,sfmta330,UrbBiz,Loc,HOFFMAN AVE between 23RD and ALVARADO,HOFFMAN AVE,S,232.23373,281.0,-48.76626999999999,2378.1490897128992,-17.354544483985762
SF Count,27085,27082,2.0,11.0,sfmta331,UrbBiz,Loc,HUGO ST between 4TH and 5TH,HUGO ST,E,226.26012,611.0,-384.73987999999997,148024.7752624144,-62.96888379705401
SF Count,27082,27085,2.0,11.0,sfmta332,UrbBiz,Loc,HUGO ST between 4TH and 5TH,HUGO ST,W,2448.09849,1301.0,1147.0984899999999,1315834.9457602797,88.17052190622597
SF Count,22841,22852,3.0,11.0,sfmta333,Urb,Loc,IDORA AVE between GARCIA and LAGUNA HONDA,IDORA AVE,W,1302.5448400000002,348.5,954.0448400000002,910201.556730626,273.7574863701579
SF Count,23609,23617,2.0,11.0,sfmta334,UrbBiz,Loc,INDIANA ST between 23RD and 25TH,INDIANA ST,N,283.7494,2651.0,-2367.2506,5603875.403200359,-89.29651452282157
SF Count,26923,26955,2.0,11.0,sfmta335,UrbBiz,Loc,JACKSON ST between LAUREL and WALNUT,JACKSON ST,E,982.15552,1772.0,-789.84448,623854.3025864704,-44.573616252821665
SF Count,26955,26923,2.0,11.0,sfmta336,UrbBiz,Loc,JACKSON ST between LAUREL and WALNUT,JACKSON ST,W,157.73371,1827.0,-1669.26629,2786449.9469303642,-91.36651833607006
SF Count,27019,27013,2.0,11.0,sfmta337,UrbBiz,Loc,JEFFERSON ST between BAKER and BRODERICK,JEFFERSON ST,E,67.31530000000001,510.5,-443.1847,196412.67831409,-86.81384916748286
SF Count,27013,27019,2.0,11.0,sfmta338,UrbBiz,Loc,JEFFERSON ST between BAKER and BRODERICK,JEFFERSON ST,W,65.4836,434.5,-369.0164,136173.10346895998,-84.92897583429229
SF Count,25759,25739,2.0,11.0,sfmta339,UrbBiz,Loc,JERSEY ST between CASTRO and DIAMOND,JERSEY ST,E,44.72268,924.0,-879.27732,773128.6054663825,-95.15988311688311
SF Count,25739,25759,2.0,11.0,sfmta340,UrbBiz,Loc,JERSEY ST between CASTRO and DIAMOND,JERSEY ST,W,37.35000000000001,1117.0,-1079.65,1165644.1225000003,-96.65622202327664
SF Count,25764,25759,2.0,11.0,sfmta341,UrbBiz,Loc,JERSEY ST between DIAMOND and DOUGLASS,JERSEY ST,E,17.063679999999998,383.5,-366.43632,134275.5766151424,-95.55053976531943
SF Count,25759,25764,2.0,11.0,sfmta342,UrbBiz,Loc,JERSEY ST between DIAMOND and DOUGLASS,JERSEY ST,W,1159.73813,470.0,689.73813,475738.6879758968,146.75279361702127
SF Count,24997,25009,0.0,9.0,sfmta343,Core/CBD,Loc,JOICE ST between CLAY and SACRAMENTO,JOICE ST,N,164.82907999999998,332.5,-167.67092000000002,28113.53741364641,-50.42734436090226
SF Count,22255,22260,3.0,11.0,sfmta344,Urb,Loc,JOOST AVE between GENNESSEE and RIDGEWOOD,JOOST AVE,E,49.73473,220.5,-170.76527,29160.777438172896,-77.44456689342402
SF Count,22260,22255,3.0,11.0,sfmta345,Urb,Loc,JOOST AVE between GENNESSEE and RIDGEWOOD,JOOST AVE,W,101.65880000000001,124.5,-22.841199999999986,521.7204174399993,-18.346345381526096
SF Count,22808,33591,3.0,11.0,sfmta346,Urb,Loc,JUANITA WAY between DELSUR and REX,JUANITA WAY,N,91.82413,98.5,-6.675870000000003,44.56724025690004,-6.777532994923861
SF Count,33591,22431,3.0,11.0,sfmta347,Urb,Loc,JUANITA WAY between DELSUR and REX,JUANITA WAY,N,89.65745999999999,98.5,-8.842540000000014,78.19051365160024,-8.977197969543163
SF Count,22431,33591,3.0,11.0,sfmta348,Urb,Loc,JUANITA WAY between DELSUR and REX,JUANITA WAY,S,160.07333,371.0,-210.92667,44490.0601172889,-56.85354986522911
SF Count,33591,22808,3.0,11.0,sfmta349,Urb,Loc,JUANITA WAY between DELSUR and REX,JUANITA WAY,S,163.50667,371.0,-207.49333,43053.481994488895,-55.92812129380054
SF Count,20488,20487,3.0,11.0,sfmta350,Urb,Loc,KEITH ST between BANCROFT and CARROLL,KEITH ST,N,2103.85921,775.0,1328.85921,1765866.8000018243,171.46570451612902
SF Count,20487,20488,3.0,11.0,sfmta351,Urb,Loc,KEITH ST between BANCROFT and CARROLL,KEITH ST,S,2387.7073800000003,808.0,1579.7073800000003,2495475.406426465,195.50833910891092
SF Count,20161,20157,3.0,11.0,sfmta352,Urb,Loc,KEITH ST between PALOU and QUESADA,KEITH ST,N,1439.2236800000003,1232.0,207.2236800000003,42941.653552742515,16.82010389610392
SF Count,20157,20161,3.0,11.0,sfmta353,Urb,Loc,KEITH ST between PALOU and QUESADA,KEITH ST,S,1627.5184299999999,1320.0,307.51842999999985,94567.5847896648,23.296850757575747
SF Count,27781,27730,3.0,11.0,sfmta354,Urb,Loc,KIRKHAM ST between 37TH and 38TH,KIRKHAM ST,E,1817.7709200000004,1671.0,146.7709200000004,21541.702957646514,8.783418312387816
SF Count,27730,27781,3.0,11.0,sfmta355,Urb,Loc,KIRKHAM ST between 37TH and 38TH,KIRKHAM ST,W,1638.24306,1386.0,252.24306,63626.56131816361,18.19935497835498
SF Count,20668,20676,3.0,11.0,sfmta356,Urb,Loc,KIRKWOOD AVE between NEWHALL and PHELPS,KIRKWOOD AVE,N,9.46667,483.5,-474.03333,224707.59795088888,-98.04205377456049
SF Count,20676,20668,3.0,11.0,sfmta357,Urb,Loc,KIRKWOOD AVE between NEWHALL and PHELPS,KIRKWOOD AVE,S,13.73333,366.0,-352.26667,124091.80679288888,-96.24772404371585
SF Count,20077,20058,3.0,11.0,sfmta358,Urb,Loc,KISKA RD between INGALLS and REARDON,KISKA RD,E,927.0533899999999,1336.0,-408.9466100000001,167237.32983049218,-30.6097761976048
SF Count,20058,20077,3.0,11.0,sfmta359,Urb,Loc,KISKA RD between INGALLS and REARDON,KISKA RD,W,1031.09673,1371.0,-339.90327,115534.23295669291,-24.79236105032823
SF Count,22841,22445,3.0,4.0,sfmta360,Urb,Col,LAGUNA HONDA BLVD between IDORA and ULLOA,LAGUNA HONDA BLVD,E,2618.4359400000003,4418.0,-1799.5640599999997,3238430.8060436826,-40.73255002263467
SF Count,22445,22841,3.0,4.0,sfmta361,Urb,Col,LAGUNA HONDA BLVD between IDORA and ULLOA,LAGUNA HONDA BLVD,W,4318.97189,3321.0,997.9718899999998,995947.8932301718,30.050342968985237
SF Count,26755,26754,2.0,4.0,sfmta362,UrbBiz,Col,LAGUNA ST between BAY and FRANCISCO,LAGUNA ST,N,2886.0623400000004,2073.0,813.0623400000004,661070.3687262762,39.22153111432708
SF Count,26754,26755,2.0,4.0,sfmta363,UrbBiz,Col,LAGUNA ST between BAY and FRANCISCO,LAGUNA ST,S,2838.79519,3376.0,-537.2048100000002,288589.0078871363,-15.91246475118484
SF Count,25927,25932,1.0,4.0,sfmta364,Core/CBD,Col,LAGUNA ST between HAYES and LINDEN,LAGUNA ST,N,8864.03052,4951.0,3913.0305200000003,15311807.850451473,79.03515491819834
SF Count,25932,25927,1.0,4.0,sfmta365,Core/CBD,Col,LAGUNA ST between HAYES and LINDEN,LAGUNA ST,S,10461.07813,3830.0,6631.07813,43971197.166164294,173.1351992167102
SF Count,26505,26523,1.0,4.0,sfmta366,Core/CBD,Col,LAGUNA ST between HEMLOCK and POST,LAGUNA ST,N,7749.276470000001,2365.0,5384.276470000001,28990433.105395667,227.66496701902753
SF Count,26523,26505,1.0,4.0,sfmta367,Core/CBD,Col,LAGUNA ST between HEMLOCK and POST,LAGUNA ST,S,6859.95903,3216.0,3643.95903,13278437.41231854,113.30718376865671
SF Count,25517,25518,1.0,11.0,sfmta368,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,N,4436.91873,1724.0,2712.9187300000003,7359928.035584815,157.36187529002322
SF Count,25518,25519,1.0,11.0,sfmta369,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,N,3591.69706,1724.0,1867.69706,3488292.3079326437,108.33509628770301
SF Count,25519,25530,1.0,11.0,sfmta370,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,N,3723.31366,1724.0,1999.3136599999998,3997255.1110625947,115.969469837587
SF Count,25530,25519,1.0,11.0,sfmta371,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,S,2483.15317,1109.5,1373.65317,1886923.031451049,123.8083073456512
SF Count,25519,25518,1.0,11.0,sfmta372,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,S,2454.70313,1109.5,1345.2031299999999,1809571.4609617966,121.244085624155
SF Count,25518,25517,1.0,11.0,sfmta373,Core/CBD,Loc,LEAVENWORTH ST between FILBERT and LOMBARD,LEAVENWORTH ST,S,1795.96744,1109.5,686.4674399999999,471237.54618015344,61.871783686345196
SF Count,24074,24071,1.0,11.0,sfmta374,Core/CBD,Loc,LILAC ST between 24TH and 25TH,LILAC ST,E,668.2373900000001,43.5,624.7373900000001,390296.80646401225,1436.1779080459773
SF Count,25970,25917,1.0,9.0,sfmta375,Core/CBD,Loc,LINDEN ST between OCTAVIA and GOUGH,LINDEN ST,E,1524.28258,630.0,894.28258,799741.3328914565,141.9496158730159
SF Count,25969,25927,1.0,9.0,sfmta376,Core/CBD,Loc,LINDEN ST between LAGUNA and OCTAVIA,LINDEN ST,W,139.90946,318.0,-178.09054,31716.2404374916,-56.003314465408806
SF Count,26696,26691,1.0,11.0,sfmta377,Core/CBD,Loc,LOMBARD ST between POLK and VAN NESS,LOMBARD ST,E,4748.4164200000005,1317.0,3431.4164200000005,11774618.64744562,260.5479438116933
SF Count,26691,26696,1.0,11.0,sfmta378,Core/CBD,Loc,LOMBARD ST between POLK and VAN NESS,LOMBARD ST,W,3756.13965,3062.0,694.1396500000001,481829.8537021226,22.66948563030699
SF Count,27348,27349,3.0,11.0,sfmta379,Urb,Loc,LOMITA AVE between ALOHA and LAWTON,LOMITA AVE,N,775.79908,859.0,-83.20092,6922.393088846399,-9.68578812572759
SF Count,27349,27348,3.0,11.0,sfmta380,Urb,Loc,LOMITA AVE between ALOHA and LAWTON,LOMITA AVE,S,276.31691,415.5,-139.18309,19371.9325419481,-33.497735258724425
SF Count,23022,22741,3.0,11.0,sfmta381,Urb,Loc,LUNADO WY between ESTERO and HOLLOWAY,LUNADO WY,N,1538.66931,134.0,1404.66931,1973095.870455876,1048.2606791044777
SF Count,22741,23022,3.0,11.0,sfmta382,Urb,Loc,LUNADO WY between ESTERO and HOLLOWAY,LUNADO WY,S,904.62563,205.0,699.62563,489476.0221528969,341.28079512195126
SF Count,26833,26842,2.0,11.0,sfmta383,UrbBiz,Loc,LYON ST between BUSH and PINE,LYON ST,N,725.87881,982.5,-256.62118999999996,65854.43515701608,-26.119205089058518
SF Count,26842,26833,2.0,11.0,sfmta384,UrbBiz,Loc,LYON ST between BUSH and PINE,LYON ST,S,948.5623999999999,2839.5,-1890.9376000000002,3575645.0070937607,-66.59403416094383
SF Count,26842,26843,2.0,11.0,sfmta385,UrbBiz,Loc,LYON ST between CALIFORNIA and PINE,LYON ST,N,725.6813,2170.5,-1444.8187,2087501.0758696902,-66.56616908546418
SF Count,26843,26842,2.0,11.0,sfmta386,UrbBiz,Loc,LYON ST between CALIFORNIA and PINE,LYON ST,S,2759.86851,2830.0,-70.13149000000021,4918.42588962013,-2.4781445229682055
SF Count,27022,27021,2.0,11.0,sfmta387,UrbBiz,Loc,LYON ST between CHESTNUT and LOMBARD,LYON ST,N,1508.2235,1771.0,-262.77649999999994,69051.48895224997,-14.83774703557312
SF Count,27021,27022,2.0,11.0,sfmta388,UrbBiz,Loc,LYON ST between CHESTNUT and LOMBARD,LYON ST,S,948.06848,2417.0,-1468.93152,2157759.810449511,-60.77499048407117
SF Count,22272,22269,3.0,11.0,sfmta389,Urb,Loc,MANGELS AVE between BADEN and CONGO,MANGELS AVE,E,152.37817,255.0,-102.62182999999999,10531.239992548897,-40.24385490196078
SF Count,22269,21981,3.0,11.0,sfmta390,Urb,Loc,MANGELS AVE between BADEN and CONGO,MANGELS AVE,E,4718.7517100000005,255.0,4463.7517100000005,19925079.328527927,1750.490866666667
SF Count,21981,22269,3.0,11.0,sfmta391,Urb,Loc,MANGELS AVE between BADEN and CONGO,MANGELS AVE,W,4656.98045,416.0,4240.98045,17985915.177282203,1019.466454326923
SF Count,22269,22272,3.0,11.0,sfmta392,Urb,Loc,MANGELS AVE between BADEN and CONGO,MANGELS AVE,W,102.85109,416.0,-313.14891,98062.2398341881,-75.27618028846153
SF Count,22751,22752,3.0,11.0,sfmta393,Urb,Loc,MANOR DR between KENWOOD and OCEAN,MANOR DR,N,13.73334,280.0,-266.26666,70897.9342275556,-95.09523571428572
SF Count,22752,22751,3.0,11.0,sfmta394,Urb,Loc,MANOR DR between KENWOOD and OCEAN,MANOR DR,S,17.11666,384.0,-366.88334,134603.38516955558,-95.54253645833333
SF Count,23681,23787,2.0,11.0,sfmta395,UrbBiz,Loc,MISSOURI ST between 16TH and 17TH,MISSOURI ST,N,1090.0337399999999,2025.0,-934.9662600000001,874161.9073383879,-46.17117333333334
SF Count,23787,23681,2.0,11.0,sfmta396,UrbBiz,Loc,MISSOURI ST between 16TH and 17TH,MISSOURI ST,S,678.1406300000001,1730.5,-1052.35937,1107460.2436267966,-60.81244553597226
SF Count,21489,21513,2.0,4.0,sfmta397,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,N,997.5507,1752.0,-754.4493,569193.74627049,-43.06217465753425
SF Count,21513,21512,2.0,4.0,sfmta398,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,N,1042.64237,1752.0,-709.35763,503188.2472392169,-40.48844920091324
SF Count,21512,21516,2.0,4.0,sfmta399,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,N,1034.97568,1752.0,-717.02432,514123.8754714624,-40.92604566210046
SF Count,21516,21517,2.0,4.0,sfmta400,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,N,2021.78286,1752.0,269.78286,72782.79154977962,15.398565068493152
SF Count,21517,21516,2.0,4.0,sfmta401,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,S,1466.98147,2034.0,-567.01853,321510.01336336095,-27.877017207472964
SF Count,21516,21512,2.0,4.0,sfmta402,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,S,1324.6639499999999,2034.0,-709.3360500000001,503157.63182960264,-34.87394542772862
SF Count,21512,21513,2.0,4.0,sfmta403,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,S,1335.66399,2034.0,-698.33601,487673.1828627201,-34.33313716814159
SF Count,21513,21489,2.0,4.0,sfmta404,UrbBiz,Col,MT. VERNON AVE between ALEMANY and MISSION,MT. VERNON AVE,S,1292.69269,2034.0,-741.3073099999999,549536.527859436,-36.44578711897738
SF Count,21230,21232,2.0,11.0,sfmta405,UrbBiz,Loc,MURRAY ST between CRESCENT and RICHLAND,MURRAY ST,N,561.14503,966.0,-404.85497,163907.54673370087,-41.91045238095238
SF Count,21232,21230,2.0,11.0,sfmta406,UrbBiz,Loc,MURRAY ST between CRESCENT and RICHLAND,MURRAY ST,S,777.91766,639.0,138.91765999999996,19298.116259875587,21.739852895148662
SF Count,25803,25802,1.0,11.0,sfmta407,Core/CBD,Loc,NOE ST between 17TH and FORD,NOE ST,E,2859.6105399999997,2350.0,509.6105399999997,259702.90247909128,21.685554893617006
SF Count,25802,25803,1.0,11.0,sfmta408,Core/CBD,Loc,NOE ST between 17TH and FORD,NOE ST,W,3927.6449000000002,2332.5,1595.1449000000002,2544487.2519960105,68.38777706323688
SF Count,26720,26728,2.0,11.0,sfmta409,UrbBiz,Loc,OCTAVIA ST between CHESTNUT and FRANCISCO,OCTAVIA ST,N,599.28344,824.0,-224.71655999999996,50497.532338233585,-27.271427184466013
SF Count,26728,26720,2.0,11.0,sfmta410,UrbBiz,Loc,OCTAVIA ST between CHESTNUT and FRANCISCO,OCTAVIA ST,S,1616.5998700000002,1613.0,3.5998700000002373,12.959064016901708,0.22317854928705746
SF Count,26576,26717,1.0,11.0,sfmta411,Core/CBD,Loc,OCTAVIA ST between GREEN and UNION,OCTAVIA ST,N,435.39004,1141.0,-705.60996,497885.4156512016,-61.841363716038565
SF Count,26717,26576,1.0,11.0,sfmta412,Core/CBD,Loc,OCTAVIA ST between GREEN and UNION,OCTAVIA ST,S,3448.2580800000005,2363.0,1085.2580800000005,1177785.1002052876,45.92712991959375
SF Count,26881,26865,1.0,11.0,sfmta413,Core/CBD,Loc,PACIFIC AVE between BAKER and BRODERICK,PACIFIC AVE,N,1864.50556,1666.0,198.50556000000006,39404.457350913624,11.915099639855946
SF Count,26865,26881,1.0,11.0,sfmta414,Core/CBD,Loc,PACIFIC AVE between BAKER and BRODERICK,PACIFIC AVE,S,1899.21113,1562.0,337.2111299999999,113711.34619587685,21.588420614596664
SF Count,26549,26548,1.0,11.0,sfmta415,Core/CBD,Loc,PACIFIC AV between FRANKLIN and VAN NESS,PACIFIC AV,E,2290.4186500000005,2800.0,-509.5813499999995,259673.15226782198,-18.19933392857141
SF Count,26548,26549,1.0,11.0,sfmta416,Core/CBD,Loc,PACIFIC AV between FRANKLIN and VAN NESS,PACIFIC AV,W,511.40651,1672.0,-1160.59349,1346977.24903038,-69.41348624401914
SF Count,26325,26318,2.0,11.0,sfmta417,UrbBiz,Loc,PAGE ST between BAKER and LYON,PAGE ST,E,1210.21511,1293.0,-82.7848899999999,6853.338012312084,-6.402543696829071
SF Count,26318,26325,2.0,11.0,sfmta418,UrbBiz,Loc,PAGE ST between BAKER and LYON,PAGE ST,W,1517.85727,1548.0,-30.14273000000003,908.5841718529017,-1.947204780361759
SF Count,26344,26324,2.0,11.0,sfmta419,UrbBiz,Loc,PAGE ST between CENTRAL and MASONIC,PAGE ST,E,1120.55842,1098.0,22.55842000000007,508.8823128964031,2.054500910746819
SF Count,26324,26344,2.0,11.0,sfmta420,UrbBiz,Loc,PAGE ST between CENTRAL and MASONIC,PAGE ST,W,988.3293,1571.0,-582.6707,339505.14463849,-37.0891597708466
SF Count,26035,26029,1.0,11.0,sfmta421,Core/CBD,Loc,PAGE ST between BRODERICK and DIVISADERO,PAGE ST,N,661.31719,1413.5,-752.18281,565778.9796594961,-53.2142065794128
SF Count,26029,26035,1.0,11.0,sfmta422,Core/CBD,Loc,PAGE ST between BRODERICK and DIVISADERO,PAGE ST,S,981.33428,1588.5,-607.16572,368650.21154311835,-38.222582310355676
SF Count,22528,22534,3.0,11.0,sfmta423,Urb,Loc,PALMETTO AVE between ALEMANY and CHESTER,PALMETTO AVE,W,426.60677999999996,493.0,-66.39322000000004,4408.059661968406,-13.467184584178508
SF Count,20136,33148,3.0,4.0,sfmta424,Urb,Col,PALOU AVE between HAWES and INGALLS,PALOU AVE,E,903.47236,890.0,13.47235999999998,181.50448396959948,1.5137483146067394
SF Count,33148,20118,3.0,4.0,sfmta425,Urb,Col,PALOU AVE between HAWES and INGALLS,PALOU AVE,E,929.78903,890.0,39.789030000000025,1583.166908340902,4.47067752808989
SF Count,20118,33148,3.0,4.0,sfmta426,Urb,Col,PALOU AVE between HAWES and INGALLS,PALOU AVE,W,1343.5274800000002,1208.0,135.5274800000002,18367.697835150455,11.219162251655646
SF Count,33148,20136,3.0,4.0,sfmta427,Urb,Col,PALOU AVE between HAWES and INGALLS,PALOU AVE,W,1317.62748,1208.0,109.6274800000001,12018.184371150423,9.0751225165563
SF Count,20157,33146,3.0,4.0,sfmta428,Urb,Col,PALOU AVE between JENNINGS and KEITH,PALOU AVE,E,1539.2580799999998,2757.5,-1218.2419200000002,1484113.3756452869,-44.17921740707163
SF Count,33146,20140,3.0,4.0,sfmta429,Urb,Col,PALOU AVE between JENNINGS and KEITH,PALOU AVE,E,1571.8580399999998,2757.5,-1185.6419600000002,1405746.857312642,-42.996988576609255
SF Count,20140,33146,3.0,4.0,sfmta430,Urb,Col,PALOU AVE between JENNINGS and KEITH,PALOU AVE,W,1858.82872,3094.0,-1235.17128,1525648.0909368384,-39.92150226244344
SF Count,33146,20157,3.0,4.0,sfmta431,Urb,Col,PALOU AVE between JENNINGS and KEITH,PALOU AVE,W,1828.7287800000001,3094.0,-1265.2712199999999,1600911.260160288,-40.894351001939235
SF Count,26302,26299,2.0,4.0,sfmta432,UrbBiz,Col,PARNASSUS AVE between SHRADER and STANYAN,PARNASSUS AVE,E,3019.05394,2090.0,929.0539399999998,863141.2234295232,44.45234162679425
SF Count,26299,26302,2.0,4.0,sfmta433,UrbBiz,Col,PARNASSUS AVE between SHRADER and STANYAN,PARNASSUS AVE,W,4333.8911499999995,2818.0,1515.8911499999995,2297925.978648321,53.79315649396733
SF Count,23655,52251,2.0,4.0,sfmta434,UrbBiz,Col,PENNSYLVANIA AVE between 18TH and MARIPOSA,PENNSYLVANIA AVE,E,857.61753,738.5,119.11752999999999,14188.985953300897,16.129658767772508
SF Count,52251,23654,2.0,4.0,sfmta435,UrbBiz,Col,PENNSYLVANIA AVE between 18TH and MARIPOSA,PENNSYLVANIA AVE,E,845.25085,738.5,106.75085000000001,11395.743975722504,14.45509140148951
SF Count,23654,52251,2.0,4.0,sfmta436,UrbBiz,Col,PENNSYLVANIA AVE between 18TH and MARIPOSA,PENNSYLVANIA AVE,W,952.8895999999999,2516.0,-1563.1104,2443314.12258816,-62.12680445151033
SF Count,52251,23655,2.0,4.0,sfmta437,UrbBiz,Col,PENNSYLVANIA AVE between 18TH and MARIPOSA,PENNSYLVANIA AVE,W,1998.54851,2516.0,-517.4514899999999,267756.04450322,-20.56643441971383
SF Count,20246,20241,2.0,11.0,sfmta438,UrbBiz,Loc,PHELPS ST between DAVISON and EVANS,PHELPS ST,S,1026.72873,793.0,233.72873000000004,54629.11922741292,29.47398865069357
SF Count,20672,20671,2.0,11.0,sfmta439,UrbBiz,Loc,PHELPS ST between INNES and JERROLD,PHELPS ST,N,1274.8946999999998,2870.0,-1595.1053000000002,2544360.9180880906,-55.578581881533104
SF Count,20671,20672,2.0,11.0,sfmta440,UrbBiz,Loc,PHELPS ST between INNES and JERROLD,PHELPS ST,S,1651.23353,3218.0,-1566.76647,2454757.171516261,-48.68758452454941
SF Count,20679,20674,2.0,11.0,sfmta441,UrbBiz,Loc,PHELPS ST between NEWCOMB and OAKDALE,PHELPS ST,N,1870.1229099999998,3347.0,-1476.8770900000002,2181165.9389668684,-44.1253985658799
SF Count,20674,20679,2.0,11.0,sfmta442,UrbBiz,Loc,PHELPS ST between NEWCOMB and OAKDALE,PHELPS ST,S,2022.9951,3574.0,-1551.0049,2405616.1998240096,-43.396891438164516
SF Count,22840,33593,3.0,7.0,sfmta443,Urb,Art,PORTOLA DR between SYDNEY and LAGUNA HONDA,PORTOLA DR,E,8786.400179999999,7954.5,831.9001799999987,692057.9094840303,10.45823345276257
SF Count,33593,22433,3.0,7.0,sfmta444,Urb,Art,PORTOLA DR between SYDNEY and LAGUNA HONDA,PORTOLA DR,E,8738.81683,7954.5,784.3168299999998,615152.8898212485,9.860039348796276
